"Plot","Site","Creek","tmin","Site","tmax","Precip","Year","Month","Prev12"
"12534",611,26,"South Beaver",-23.9400005340576,"Site 26",-6.07000017166138,23.7999992370605,2013,1,2013
"13261",614,26,"South Beaver",-23.9400005340576,"Site 26",-6.07000017166138,23.7999992370605,2013,1,2013
"378",1,1,"Cebolla",-17.4799995422363,"Cebolla Mid",-0.819999992847443,20.5900001525879,2013,2,2013
"1660",22,1,"Cebolla",-17.4799995422363,"Cebolla Mid",-0.819999992847443,20.5900001525879,2013,2,2013
"2149",32,1,"Cebolla",-17.4799995422363,"Cebolla Mid",-0.819999992847443,20.5900001525879,2013,2,2013
"2513",42,1,"Cebolla",-17.4799995422363,"Cebolla Mid",-0.819999992847443,20.5900001525879,2013,2,2013
"2831",52,1,"Cebolla",-17.4799995422363,"Cebolla Mid",-0.819999992847443,20.5900001525879,2013,2,2013
"935",16,2,"Cebolla",-17.4799995422363,"Cebolla North",-0.819999992847443,20.5900001525879,2013,2,2013
"3346",58,2,"Cebolla",-17.4799995422363,"Cebolla North",-0.819999992847443,20.5900001525879,2013,2,2013
"3913",89,2,"Cebolla",-17.4799995422363,"Cebolla North",-0.819999992847443,20.5900001525879,2013,2,2013
"4359",90,2,"Cebolla",-17.4799995422363,"Cebolla North",-0.819999992847443,20.5900001525879,2013,2,2013
"4971",96,2,"Cebolla",-17.4799995422363,"Cebolla North",-0.819999992847443,20.5900001525879,2013,2,2013
"5187",98,2,"Cebolla",-17.4799995422363,"Cebolla North",-0.819999992847443,20.5900001525879,2013,2,2013
"10249",606,5,"South Beaver",-20.2999992370605,"Site 5",-2.32999992370605,13.1499996185303,2013,2,2013
"11004",607,5,"South Beaver",-19.4799995422363,"Site 5",-1.77999997138977,12.9399995803833,2013,2,2013
"11408",608,5,"South Beaver",-19.4799995422363,"Site 5",-1.77999997138977,12.9399995803833,2013,2,2013
"11637",609,5,"South Beaver",-19.4799995422363,"Site 5",-1.77999997138977,12.9399995803833,2013,2,2013
"12189",610,5,"South Beaver",-19.4799995422363,"Site 5",-1.77999997138977,12.9399995803833,2013,2,2013
"844",8,15,"South Beaver",-19.5,"Site 15",-1.70000004768372,14.3299999237061,2013,2,2013
"9128",578,15,"South Beaver",-19.5,"Site 15",-1.70000004768372,14.3299999237061,2013,2,2013
"9318",581,15,"South Beaver",-19.5,"Site 15",-1.70000004768372,14.3299999237061,2013,2,2013
"13536",799,15,"South Beaver",-19.5,"Site 15",-1.70000004768372,14.3299999237061,2013,2,2013
"6439",300,19,"South Beaver",-19.8099994659424,"Site 19",-1.99000000953674,13.5100002288818,2013,2,2013
"7303",512,19,"South Beaver",-19.8099994659424,"Site 19",-1.99000000953674,13.5100002288818,2013,2,2013
"7537",513,19,"South Beaver",-19.8099994659424,"Site 19",-1.99000000953674,13.5100002288818,2013,2,2013
"8178",514,19,"South Beaver",-19.8099994659424,"Site 19",-1.99000000953674,13.5100002288818,2013,2,2013
"8601",515,19,"South Beaver",-19.8099994659424,"Site 19",-1.99000000953674,13.5100002288818,2013,2,2013
"5901",238,26,"South Beaver",-19.8099994659424,"Site 26",-1.99000000953674,13.5100002288818,2013,2,2013
"6766",480,26,"South Beaver",-19.8099994659424,"Site 26",-1.99000000953674,13.5100002288818,2013,2,2013
"10101",598,26,"South Beaver",-19.8099994659424,"Site 26",-1.99000000953674,13.5100002288818,2013,2,2013
"12564",611,26,"South Beaver",-19.8099994659424,"Site 26",-1.99000000953674,13.5100002288818,2013,2,2013
"13291",614,26,"South Beaver",-19.8099994659424,"Site 26",-1.99000000953674,13.5100002288818,2013,2,2013
"395",1,1,"Cebolla",-9.89999961853027,"Cebolla Mid",6.19000005722046,12.0699996948242,2013,3,2013
"1690",22,1,"Cebolla",-9.89999961853027,"Cebolla Mid",6.19000005722046,12.0699996948242,2013,3,2013
"2179",32,1,"Cebolla",-9.89999961853027,"Cebolla Mid",6.19000005722046,12.0699996948242,2013,3,2013
"2543",42,1,"Cebolla",-9.89999961853027,"Cebolla Mid",6.19000005722046,12.0699996948242,2013,3,2013
"2861",52,1,"Cebolla",-9.89999961853027,"Cebolla Mid",6.19000005722046,12.0699996948242,2013,3,2013
"939",16,2,"Cebolla",-9.89999961853027,"Cebolla North",6.19000005722046,12.0699996948242,2013,3,2013
"3376",58,2,"Cebolla",-9.89999961853027,"Cebolla North",6.19000005722046,12.0699996948242,2013,3,2013
"3943",89,2,"Cebolla",-9.89999961853027,"Cebolla North",6.19000005722046,12.0699996948242,2013,3,2013
"4389",90,2,"Cebolla",-9.89999961853027,"Cebolla North",6.19000005722046,12.0699996948242,2013,3,2013
"4988",96,2,"Cebolla",-9.89999961853027,"Cebolla North",6.19000005722046,12.0699996948242,2013,3,2013
"5217",98,2,"Cebolla",-9.89999961853027,"Cebolla North",6.19000005722046,12.0699996948242,2013,3,2013
"10252",606,5,"South Beaver",-11.039999961853,"Site 5",6.03999996185303,14.1999998092651,2013,3,2013
"10968",607,5,"South Beaver",-11.3599996566772,"Site 5",5.94999980926514,14.7299995422363,2013,3,2013
"11411",608,5,"South Beaver",-11.3599996566772,"Site 5",5.94999980926514,14.7299995422363,2013,3,2013
"11627",609,5,"South Beaver",-11.3599996566772,"Site 5",5.94999980926514,14.7299995422363,2013,3,2013
"12179",610,5,"South Beaver",-11.3599996566772,"Site 5",5.94999980926514,14.7299995422363,2013,3,2013
"874",8,15,"South Beaver",-11.25,"Site 15",6.09999990463257,16.8799991607666,2013,3,2013
"9118",578,15,"South Beaver",-11.25,"Site 15",6.09999990463257,16.8799991607666,2013,3,2013
"9348",581,15,"South Beaver",-11.25,"Site 15",6.09999990463257,16.8799991607666,2013,3,2013
"13566",799,15,"South Beaver",-11.25,"Site 15",6.09999990463257,16.8799991607666,2013,3,2013
"6443",300,19,"South Beaver",-11.3900003433228,"Site 19",5.8899998664856,15.6199998855591,2013,3,2013
"7333",512,19,"South Beaver",-11.3900003433228,"Site 19",5.8899998664856,15.6199998855591,2013,3,2013
"7567",513,19,"South Beaver",-11.3900003433228,"Site 19",5.8899998664856,15.6199998855591,2013,3,2013
"8208",514,19,"South Beaver",-11.3900003433228,"Site 19",5.8899998664856,15.6199998855591,2013,3,2013
"8631",515,19,"South Beaver",-11.3900003433228,"Site 19",5.8899998664856,15.6199998855591,2013,3,2013
"5918",238,26,"South Beaver",-11.3900003433228,"Site 26",5.8899998664856,15.6199998855591,2013,3,2013
"6796",480,26,"South Beaver",-11.3900003433228,"Site 26",5.8899998664856,15.6199998855591,2013,3,2013
"10105",598,26,"South Beaver",-11.3900003433228,"Site 26",5.8899998664856,15.6199998855591,2013,3,2013
"12594",611,26,"South Beaver",-11.3900003433228,"Site 26",5.8899998664856,15.6199998855591,2013,3,2013
"13321",614,26,"South Beaver",-11.3900003433228,"Site 26",5.8899998664856,15.6199998855591,2013,3,2013
"425",1,1,"Cebolla",-4.69999980926514,"Cebolla Mid",10.6800003051758,23.8999996185303,2013,4,2013
"1720",22,1,"Cebolla",-4.69999980926514,"Cebolla Mid",10.6800003051758,23.8999996185303,2013,4,2013
"2209",32,1,"Cebolla",-4.69999980926514,"Cebolla Mid",10.6800003051758,23.8999996185303,2013,4,2013
"2573",42,1,"Cebolla",-4.69999980926514,"Cebolla Mid",10.6800003051758,23.8999996185303,2013,4,2013
"2824",52,1,"Cebolla",-4.69999980926514,"Cebolla Mid",10.6800003051758,23.8999996185303,2013,4,2013
"943",16,2,"Cebolla",-4.69999980926514,"Cebolla North",10.6800003051758,23.8999996185303,2013,4,2013
"3366",58,2,"Cebolla",-4.69999980926514,"Cebolla North",10.6800003051758,23.8999996185303,2013,4,2013
"3893",89,2,"Cebolla",-4.69999980926514,"Cebolla North",10.6800003051758,23.8999996185303,2013,4,2013
"4339",90,2,"Cebolla",-4.69999980926514,"Cebolla North",10.6800003051758,23.8999996185303,2013,4,2013
"4992",96,2,"Cebolla",-4.69999980926514,"Cebolla North",10.6800003051758,23.8999996185303,2013,4,2013
"5234",98,2,"Cebolla",-4.69999980926514,"Cebolla North",10.6800003051758,23.8999996185303,2013,4,2013
"10282",606,5,"South Beaver",-4.88000011444092,"Site 5",11.5200004577637,21.7099990844727,2013,4,2013
"10998",607,5,"South Beaver",-5.09999990463257,"Site 5",11.0799999237061,23.2700004577637,2013,4,2013
"11428",608,5,"South Beaver",-5.09999990463257,"Site 5",11.0799999237061,23.2700004577637,2013,4,2013
"11644",609,5,"South Beaver",-5.09999990463257,"Site 5",11.0799999237061,23.2700004577637,2013,4,2013
"12209",610,5,"South Beaver",-5.09999990463257,"Site 5",11.0799999237061,23.2700004577637,2013,4,2013
"864",8,15,"South Beaver",-4.94999980926514,"Site 15",10.8599996566772,27.2800006866455,2013,4,2013
"9108",578,15,"South Beaver",-4.94999980926514,"Site 15",10.8599996566772,27.2800006866455,2013,4,2013
"9338",581,15,"South Beaver",-4.94999980926514,"Site 15",10.8599996566772,27.2800006866455,2013,4,2013
"13556",799,15,"South Beaver",-4.94999980926514,"Site 15",10.8599996566772,27.2800006866455,2013,4,2013
"6433",300,19,"South Beaver",-5.05000019073486,"Site 19",10.9399995803833,25.2000007629395,2013,4,2013
"7323",512,19,"South Beaver",-5.05000019073486,"Site 19",10.9399995803833,25.2000007629395,2013,4,2013
"7557",513,19,"South Beaver",-5.05000019073486,"Site 19",10.9399995803833,25.2000007629395,2013,4,2013
"8225",514,19,"South Beaver",-5.05000019073486,"Site 19",10.9399995803833,25.2000007629395,2013,4,2013
"8621",515,19,"South Beaver",-5.05000019073486,"Site 19",10.9399995803833,25.2000007629395,2013,4,2013
"5908",238,26,"South Beaver",-5.05000019073486,"Site 26",10.9399995803833,25.2000007629395,2013,4,2013
"6786",480,26,"South Beaver",-5.05000019073486,"Site 26",10.9399995803833,25.2000007629395,2013,4,2013
"10095",598,26,"South Beaver",-5.05000019073486,"Site 26",10.9399995803833,25.2000007629395,2013,4,2013
"12624",611,26,"South Beaver",-5.05000019073486,"Site 26",10.9399995803833,25.2000007629395,2013,4,2013
"13351",614,26,"South Beaver",-5.05000019073486,"Site 26",10.9399995803833,25.2000007629395,2013,4,2013
"442",1,1,"Cebolla",-0.419999986886978,"Cebolla Mid",17.6700000762939,17.1200008392334,2013,5,2013
"1750",22,1,"Cebolla",-0.419999986886978,"Cebolla Mid",17.6700000762939,17.1200008392334,2013,5,2013
"2239",32,1,"Cebolla",-0.419999986886978,"Cebolla Mid",17.6700000762939,17.1200008392334,2013,5,2013
"2603",42,1,"Cebolla",-0.419999986886978,"Cebolla Mid",17.6700000762939,17.1200008392334,2013,5,2013
"2841",52,1,"Cebolla",-0.419999986886978,"Cebolla Mid",17.6700000762939,17.1200008392334,2013,5,2013
"960",16,2,"Cebolla",-0.419999986886978,"Cebolla North",17.6700000762939,17.1200008392334,2013,5,2013
"3356",58,2,"Cebolla",-0.419999986886978,"Cebolla North",17.6700000762939,17.1200008392334,2013,5,2013
"3923",89,2,"Cebolla",-0.419999986886978,"Cebolla North",17.6700000762939,17.1200008392334,2013,5,2013
"4369",90,2,"Cebolla",-0.419999986886978,"Cebolla North",17.6700000762939,17.1200008392334,2013,5,2013
"4723",96,2,"Cebolla",-0.419999986886978,"Cebolla North",17.6700000762939,17.1200008392334,2013,5,2013
"5141",98,2,"Cebolla",-0.419999986886978,"Cebolla North",17.6700000762939,17.1200008392334,2013,5,2013
"10299",606,5,"South Beaver",-0.610000014305115,"Site 5",18.1700000762939,22.1599998474121,2013,5,2013
"11002",607,5,"South Beaver",-0.790000021457672,"Site 5",17.6000003814697,25.6800003051758,2013,5,2013
"11445",608,5,"South Beaver",-0.790000021457672,"Site 5",17.6000003814697,25.6800003051758,2013,5,2013
"11674",609,5,"South Beaver",-0.790000021457672,"Site 5",17.6000003814697,25.6800003051758,2013,5,2013
"12239",610,5,"South Beaver",-0.790000021457672,"Site 5",17.6000003814697,25.6800003051758,2013,5,2013
"688",8,15,"South Beaver",-0.689999997615814,"Site 15",17.4300003051758,27.7000007629395,2013,5,2013
"9011",578,15,"South Beaver",-0.689999997615814,"Site 15",17.4300003051758,27.7000007629395,2013,5,2013
"9327",581,15,"South Beaver",-0.689999997615814,"Site 15",17.4300003051758,27.7000007629395,2013,5,2013
"13586",799,15,"South Beaver",-0.689999997615814,"Site 15",17.4300003051758,27.7000007629395,2013,5,2013
"6405",300,19,"South Beaver",-0.730000019073486,"Site 19",17.5100002288818,26.5799999237061,2013,5,2013
"7067",512,19,"South Beaver",-0.730000019073486,"Site 19",17.5100002288818,26.5799999237061,2013,5,2013
"7466",513,19,"South Beaver",-0.730000019073486,"Site 19",17.5100002288818,26.5799999237061,2013,5,2013
"8255",514,19,"South Beaver",-0.730000019073486,"Site 19",17.5100002288818,26.5799999237061,2013,5,2013
"8525",515,19,"South Beaver",-0.730000019073486,"Site 19",17.5100002288818,26.5799999237061,2013,5,2013
"5789",238,26,"South Beaver",-0.730000019073486,"Site 26",17.5100002288818,26.5799999237061,2013,5,2013
"6732",480,26,"South Beaver",-0.730000019073486,"Site 26",17.5100002288818,26.5799999237061,2013,5,2013
"10057",598,26,"South Beaver",-0.730000019073486,"Site 26",17.5100002288818,26.5799999237061,2013,5,2013
"12533",611,26,"South Beaver",-0.730000019073486,"Site 26",17.5100002288818,26.5799999237061,2013,5,2013
"13138",614,26,"South Beaver",-0.730000019073486,"Site 26",17.5100002288818,26.5799999237061,2013,5,2013
"10",1,1,"Cebolla",4.6100001335144,"Cebolla Mid",26.1700000762939,0.680000007152557,2013,6,2013
"1536",22,1,"Cebolla",4.6100001335144,"Cebolla Mid",26.1700000762939,0.680000007152557,2013,6,2013
"1875",32,1,"Cebolla",4.6100001335144,"Cebolla Mid",26.1700000762939,0.680000007152557,2013,6,2013
"2360",42,1,"Cebolla",4.6100001335144,"Cebolla Mid",26.1700000762939,0.680000007152557,2013,6,2013
"2816",52,1,"Cebolla",4.6100001335144,"Cebolla Mid",26.1700000762939,0.680000007152557,2013,6,2013
"955",16,2,"Cebolla",4.6100001335144,"Cebolla North",26.1700000762939,0.680000007152557,2013,6,2013
"3317",58,2,"Cebolla",4.6100001335144,"Cebolla North",26.1700000762939,0.680000007152557,2013,6,2013
"3703",89,2,"Cebolla",4.6100001335144,"Cebolla North",26.1700000762939,0.680000007152557,2013,6,2013
"4158",90,2,"Cebolla",4.6100001335144,"Cebolla North",26.1700000762939,0.680000007152557,2013,6,2013
"4803",96,2,"Cebolla",4.6100001335144,"Cebolla North",26.1700000762939,0.680000007152557,2013,6,2013
"5074",98,2,"Cebolla",4.6100001335144,"Cebolla North",26.1700000762939,0.680000007152557,2013,6,2013
"10329",606,5,"South Beaver",3.1800000667572,"Site 5",26.1599998474121,1.88999998569489,2013,6,2013
"11032",607,5,"South Beaver",2.9300000667572,"Site 5",25.5499992370605,1.87000000476837,2013,6,2013
"11462",608,5,"South Beaver",2.9300000667572,"Site 5",25.5499992370605,1.87000000476837,2013,6,2013
"11704",609,5,"South Beaver",2.9300000667572,"Site 5",25.5499992370605,1.87000000476837,2013,6,2013
"12269",610,5,"South Beaver",2.9300000667572,"Site 5",25.5499992370605,1.87000000476837,2013,6,2013
"756",8,15,"South Beaver",3.41000008583069,"Site 15",25.4599990844727,1.96000003814697,2013,6,2013
"8919",578,15,"South Beaver",3.41000008583069,"Site 15",25.4599990844727,1.96000003814697,2013,6,2013
"9357",581,15,"South Beaver",3.41000008583069,"Site 15",25.4599990844727,1.96000003814697,2013,6,2013
"13453",799,15,"South Beaver",3.41000008583069,"Site 15",25.4599990844727,1.96000003814697,2013,6,2013
"6270",300,19,"South Beaver",3.21000003814697,"Site 19",25.5300006866455,1.8400000333786,2013,6,2013
"7014",512,19,"South Beaver",3.21000003814697,"Site 19",25.5300006866455,1.8400000333786,2013,6,2013
"7496",513,19,"South Beaver",3.21000003814697,"Site 19",25.5300006866455,1.8400000333786,2013,6,2013
"7956",514,19,"South Beaver",3.21000003814697,"Site 19",25.5300006866455,1.8400000333786,2013,6,2013
"8473",515,19,"South Beaver",3.21000003814697,"Site 19",25.5300006866455,1.8400000333786,2013,6,2013
"5779",238,26,"South Beaver",3.21000003814697,"Site 26",25.5300006866455,1.8400000333786,2013,6,2013
"6762",480,26,"South Beaver",3.21000003814697,"Site 26",25.5300006866455,1.8400000333786,2013,6,2013
"10087",598,26,"South Beaver",3.21000003814697,"Site 26",25.5300006866455,1.8400000333786,2013,6,2013
"12563",611,26,"South Beaver",3.21000003814697,"Site 26",25.5300006866455,1.8400000333786,2013,6,2013
"13168",614,26,"South Beaver",3.21000003814697,"Site 26",25.5300006866455,1.8400000333786,2013,6,2013
"40",1,1,"Cebolla",9.44999980926514,"Cebolla Mid",27.4200000762939,57.7999992370605,2013,7,2013
"1566",22,1,"Cebolla",9.44999980926514,"Cebolla Mid",27.4200000762939,57.7999992370605,2013,7,2013
"1892",32,1,"Cebolla",9.44999980926514,"Cebolla Mid",27.4200000762939,57.7999992370605,2013,7,2013
"2390",42,1,"Cebolla",9.44999980926514,"Cebolla Mid",27.4200000762939,57.7999992370605,2013,7,2013
"2833",52,1,"Cebolla",9.44999980926514,"Cebolla Mid",27.4200000762939,57.7999992370605,2013,7,2013
"959",16,2,"Cebolla",9.44999980926514,"Cebolla North",27.4200000762939,57.7999992370605,2013,7,2013
"3347",58,2,"Cebolla",9.44999980926514,"Cebolla North",27.4200000762939,57.7999992370605,2013,7,2013
"3720",89,2,"Cebolla",9.44999980926514,"Cebolla North",27.4200000762939,57.7999992370605,2013,7,2013
"4180",90,2,"Cebolla",9.44999980926514,"Cebolla North",27.4200000762939,57.7999992370605,2013,7,2013
"4833",96,2,"Cebolla",9.44999980926514,"Cebolla North",27.4200000762939,57.7999992370605,2013,7,2013
"5091",98,2,"Cebolla",9.44999980926514,"Cebolla North",27.4200000762939,57.7999992370605,2013,7,2013
"10359",606,5,"South Beaver",9.11999988555908,"Site 5",27.0100002288818,49.439998626709,2013,7,2013
"11035",607,5,"South Beaver",8.82999992370605,"Site 5",26.3700008392334,47.9799995422363,2013,7,2013
"11465",608,5,"South Beaver",8.82999992370605,"Site 5",26.3700008392334,47.9799995422363,2013,7,2013
"11694",609,5,"South Beaver",8.82999992370605,"Site 5",26.3700008392334,47.9799995422363,2013,7,2013
"12299",610,5,"South Beaver",8.82999992370605,"Site 5",26.3700008392334,47.9799995422363,2013,7,2013
"746",8,15,"South Beaver",8.92000007629395,"Site 15",26.2700004577637,52.6300010681152,2013,7,2013
"8949",578,15,"South Beaver",8.92000007629395,"Site 15",26.2700004577637,52.6300010681152,2013,7,2013
"9387",581,15,"South Beaver",8.92000007629395,"Site 15",26.2700004577637,52.6300010681152,2013,7,2013
"13483",799,15,"South Beaver",8.92000007629395,"Site 15",26.2700004577637,52.6300010681152,2013,7,2013
"6300",300,19,"South Beaver",8.9399995803833,"Site 19",26.3600006103516,49.9900016784668,2013,7,2013
"7044",512,19,"South Beaver",8.9399995803833,"Site 19",26.3600006103516,49.9900016784668,2013,7,2013
"7526",513,19,"South Beaver",8.9399995803833,"Site 19",26.3600006103516,49.9900016784668,2013,7,2013
"7973",514,19,"South Beaver",8.9399995803833,"Site 19",26.3600006103516,49.9900016784668,2013,7,2013
"8503",515,19,"South Beaver",8.9399995803833,"Site 19",26.3600006103516,49.9900016784668,2013,7,2013
"5809",238,26,"South Beaver",8.9399995803833,"Site 26",26.3600006103516,49.9900016784668,2013,7,2013
"6792",480,26,"South Beaver",8.9399995803833,"Site 26",26.3600006103516,49.9900016784668,2013,7,2013
"10077",598,26,"South Beaver",8.9399995803833,"Site 26",26.3600006103516,49.9900016784668,2013,7,2013
"12593",611,26,"South Beaver",8.9399995803833,"Site 26",26.3600006103516,49.9900016784668,2013,7,2013
"13198",614,26,"South Beaver",8.9399995803833,"Site 26",26.3600006103516,49.9900016784668,2013,7,2013
"70",1,1,"Cebolla",7.28999996185303,"Cebolla Mid",25.0400009155273,42.2900009155273,2013,8,2014
"1596",22,1,"Cebolla",7.28999996185303,"Cebolla Mid",25.0400009155273,42.2900009155273,2013,8,2014
"1895",32,1,"Cebolla",7.28999996185303,"Cebolla Mid",25.0400009155273,42.2900009155273,2013,8,2014
"2353",42,1,"Cebolla",7.28999996185303,"Cebolla Mid",25.0400009155273,42.2900009155273,2013,8,2014
"2836",52,1,"Cebolla",7.28999996185303,"Cebolla Mid",25.0400009155273,42.2900009155273,2013,8,2014
"948",16,2,"Cebolla",7.28999996185303,"Cebolla North",25.0400009155273,42.2900009155273,2013,8,2014
"3337",58,2,"Cebolla",7.28999996185303,"Cebolla North",25.0400009155273,42.2900009155273,2013,8,2014
"3689",89,2,"Cebolla",7.28999996185303,"Cebolla North",25.0400009155273,42.2900009155273,2013,8,2014
"4154",90,2,"Cebolla",7.28999996185303,"Cebolla North",25.0400009155273,42.2900009155273,2013,8,2014
"4796",96,2,"Cebolla",7.28999996185303,"Cebolla North",25.0400009155273,42.2900009155273,2013,8,2014
"5090",98,2,"Cebolla",7.28999996185303,"Cebolla North",25.0400009155273,42.2900009155273,2013,8,2014
"10349",606,5,"South Beaver",6.82999992370605,"Site 5",24.8199996948242,37.8300018310547,2013,8,2014
"11052",607,5,"South Beaver",6.59000015258789,"Site 5",24.2000007629395,38.1699981689453,2013,8,2014
"11469",608,5,"South Beaver",6.59000015258789,"Site 5",24.2000007629395,38.1699981689453,2013,8,2014
"11724",609,5,"South Beaver",6.59000015258789,"Site 5",24.2000007629395,38.1699981689453,2013,8,2014
"12289",610,5,"South Beaver",6.59000015258789,"Site 5",24.2000007629395,38.1699981689453,2013,8,2014
"736",8,15,"South Beaver",6.69999980926514,"Site 15",24.1900005340576,36.9799995422363,2013,8,2014
"8979",578,15,"South Beaver",6.69999980926514,"Site 15",24.1900005340576,36.9799995422363,2013,8,2014
"9417",581,15,"South Beaver",6.69999980926514,"Site 15",24.1900005340576,36.9799995422363,2013,8,2014
"13513",799,15,"South Beaver",6.69999980926514,"Site 15",24.1900005340576,36.9799995422363,2013,8,2014
"6330",300,19,"South Beaver",6.76000022888184,"Site 19",24.25,36.8899993896484,2013,8,2014
"7034",512,19,"South Beaver",6.76000022888184,"Site 19",24.25,36.8899993896484,2013,8,2014
"7556",513,19,"South Beaver",6.76000022888184,"Site 19",24.25,36.8899993896484,2013,8,2014
"7963",514,19,"South Beaver",6.76000022888184,"Site 19",24.25,36.8899993896484,2013,8,2014
"8493",515,19,"South Beaver",6.76000022888184,"Site 19",24.25,36.8899993896484,2013,8,2014
"5799",238,26,"South Beaver",6.76000022888184,"Site 26",24.25,36.8899993896484,2013,8,2014
"6822",480,26,"South Beaver",6.76000022888184,"Site 26",24.25,36.8899993896484,2013,8,2014
"10067",598,26,"South Beaver",6.76000022888184,"Site 26",24.25,36.8899993896484,2013,8,2014
"12623",611,26,"South Beaver",6.76000022888184,"Site 26",24.25,36.8899993896484,2013,8,2014
"13228",614,26,"South Beaver",6.76000022888184,"Site 26",24.25,36.8899993896484,2013,8,2014
"100",1,1,"Cebolla",5.46999979019165,"Cebolla Mid",21.5499992370605,78.5800018310547,2013,9,2014
"1626",22,1,"Cebolla",5.46999979019165,"Cebolla Mid",21.5499992370605,78.5800018310547,2013,9,2014
"1885",32,1,"Cebolla",5.46999979019165,"Cebolla Mid",21.5499992370605,78.5800018310547,2013,9,2014
"2370",42,1,"Cebolla",5.46999979019165,"Cebolla Mid",21.5499992370605,78.5800018310547,2013,9,2014
"2853",52,1,"Cebolla",5.46999979019165,"Cebolla Mid",21.5499992370605,78.5800018310547,2013,9,2014
"952",16,2,"Cebolla",5.46999979019165,"Cebolla North",21.5499992370605,78.5800018310547,2013,9,2014
"3327",58,2,"Cebolla",5.46999979019165,"Cebolla North",21.5499992370605,78.5800018310547,2013,9,2014
"3700",89,2,"Cebolla",5.46999979019165,"Cebolla North",21.5499992370605,78.5800018310547,2013,9,2014
"4160",90,2,"Cebolla",5.46999979019165,"Cebolla North",21.5499992370605,78.5800018310547,2013,9,2014
"4813",96,2,"Cebolla",5.46999979019165,"Cebolla North",21.5499992370605,78.5800018310547,2013,9,2014
"5080",98,2,"Cebolla",5.46999979019165,"Cebolla North",21.5499992370605,78.5800018310547,2013,9,2014
"10379",606,5,"South Beaver",4.53000020980835,"Site 5",21.6800003051758,75.9199981689453,2013,9,2014
"11056",607,5,"South Beaver",4.38000011444092,"Site 5",21.1000003814697,76.6699981689453,2013,9,2014
"11486",608,5,"South Beaver",4.38000011444092,"Site 5",21.1000003814697,76.6699981689453,2013,9,2014
"11754",609,5,"South Beaver",4.38000011444092,"Site 5",21.1000003814697,76.6699981689453,2013,9,2014
"12319",610,5,"South Beaver",4.38000011444092,"Site 5",21.1000003814697,76.6699981689453,2013,9,2014
"766",8,15,"South Beaver",4.3899998664856,"Site 15",20.9400005340576,79.0999984741211,2013,9,2014
"9009",578,15,"South Beaver",4.3899998664856,"Site 15",20.9400005340576,79.0999984741211,2013,9,2014
"9286",581,15,"South Beaver",4.3899998664856,"Site 15",20.9400005340576,79.0999984741211,2013,9,2014
"13448",799,15,"South Beaver",4.3899998664856,"Site 15",20.9400005340576,79.0999984741211,2013,9,2014
"6347",300,19,"South Beaver",4.38000011444092,"Site 19",21.0599994659424,77.9300003051758,2013,9,2014
"7064",512,19,"South Beaver",4.38000011444092,"Site 19",21.0599994659424,77.9300003051758,2013,9,2014
"7546",513,19,"South Beaver",4.38000011444092,"Site 19",21.0599994659424,77.9300003051758,2013,9,2014
"7870",514,19,"South Beaver",4.38000011444092,"Site 19",21.0599994659424,77.9300003051758,2013,9,2014
"8523",515,19,"South Beaver",4.38000011444092,"Site 19",21.0599994659424,77.9300003051758,2013,9,2014
"5895",238,26,"South Beaver",4.38000011444092,"Site 26",21.0599994659424,77.9300003051758,2013,9,2014
"6731",480,26,"South Beaver",4.38000011444092,"Site 26",21.0599994659424,77.9300003051758,2013,9,2014
"10056",598,26,"South Beaver",4.38000011444092,"Site 26",21.0599994659424,77.9300003051758,2013,9,2014
"12532",611,26,"South Beaver",4.38000011444092,"Site 26",21.0599994659424,77.9300003051758,2013,9,2014
"13137",614,26,"South Beaver",4.38000011444092,"Site 26",21.0599994659424,77.9300003051758,2013,9,2014
"130",1,1,"Cebolla",-3.69000005722046,"Cebolla Mid",12.7600002288818,23.2900009155273,2013,10,2014
"1656",22,1,"Cebolla",-3.69000005722046,"Cebolla Mid",12.7600002288818,23.2900009155273,2013,10,2014
"1902",32,1,"Cebolla",-3.69000005722046,"Cebolla Mid",12.7600002288818,23.2900009155273,2013,10,2014
"2400",42,1,"Cebolla",-3.69000005722046,"Cebolla Mid",12.7600002288818,23.2900009155273,2013,10,2014
"2870",52,1,"Cebolla",-3.69000005722046,"Cebolla Mid",12.7600002288818,23.2900009155273,2013,10,2014
"927",16,2,"Cebolla",-3.69000005722046,"Cebolla North",12.7600002288818,23.2900009155273,2013,10,2014
"3357",58,2,"Cebolla",-3.69000005722046,"Cebolla North",12.7600002288818,23.2900009155273,2013,10,2014
"3717",89,2,"Cebolla",-3.69000005722046,"Cebolla North",12.7600002288818,23.2900009155273,2013,10,2014
"4190",90,2,"Cebolla",-3.69000005722046,"Cebolla North",12.7600002288818,23.2900009155273,2013,10,2014
"4775",96,2,"Cebolla",-3.69000005722046,"Cebolla North",12.7600002288818,23.2900009155273,2013,10,2014
"5096",98,2,"Cebolla",-3.69000005722046,"Cebolla North",12.7600002288818,23.2900009155273,2013,10,2014
"10409",606,5,"South Beaver",-5.1100001335144,"Site 5",13.3299999237061,13.1099996566772,2013,10,2014
"11059",607,5,"South Beaver",-5.15000009536743,"Site 5",12.8699998855591,13.1099996566772,2013,10,2014
"11490",608,5,"South Beaver",-5.15000009536743,"Site 5",12.8699998855591,13.1099996566772,2013,10,2014
